pool_id,protocol_id,project,chain,business_type,deposit_contract,withdraw_contract,lp_token,stake_token,reward_token,name,description
0x5400234516485a8e474a6f1c34dbed940a1a866e,3,curve,ethereum,dex,0x5400234516485a8e474a6f1c34dbed940a1a866e,0x5400234516485a8e474a6f1c34dbed940a1a866e,,0x0cab5a7dcab521af5404fa604b85113267d38444-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x1e556f647f79e734530f2b354fbf339553fb1f6e,3,curve,ethereum,dex,0x1e556f647f79e734530f2b354fbf339553fb1f6e,0x1e556f647f79e734530f2b354fbf339553fb1f6e,,0x4491ba118c7c358817b6b453ee329a02e93012bc-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xc55834c9cdf6e92e0ceb181fd07f6243eac0f598,3,curve,ethereum,dex,0xc55834c9cdf6e92e0ceb181fd07f6243eac0f598,0xc55834c9cdf6e92e0ceb181fd07f6243eac0f598,,0x54de230ff753be1e2313fa567cb22f7d5fae80d9-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xf6b657cb19a4cb2af427d50f3054104871100d52,3,curve,ethereum,dex,0xf6b657cb19a4cb2af427d50f3054104871100d52,0xf6b657cb19a4cb2af427d50f3054104871100d52,,0xde79d36ab6d2489dd36729a657a25f299cb2fbca-0xeb4c2781e4eba804ce9a9803c67d0893436bb27d-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,,,
0x56680fdebdd3e31f79938fa1222bfea4706a0758,3,curve,ethereum,dex,0x56680fdebdd3e31f79938fa1222bfea4706a0758,0x56680fdebdd3e31f79938fa1222bfea4706a0758,,0xf3d948cea0fadd9bfc63745f8469922184910a5e-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0212133321479b183637e52942564162bcc37c1d,3,curve,ethereum,dex,0x0212133321479b183637e52942564162bcc37c1d,0x0212133321479b183637e52942564162bcc37c1d,,0xf006f6898a814d498927524e7a9745ec05fee18a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x8e49801018361abb1ede67d5b12907a5f895c623,3,curve,ethereum,dex,0x8e49801018361abb1ede67d5b12907a5f895c623,0x8e49801018361abb1ede67d5b12907a5f895c623,,0x79519ae4bda45252e23ea84f48f2447b768f5193-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x46f5ab27914a670cfe260a2dedb87f84c264835f,3,curve,ethereum,dex,0x46f5ab27914a670cfe260a2dedb87f84c264835f,0x46f5ab27914a670cfe260a2dedb87f84c264835f,,0xe7d18f2507869280111025f4938376846e8ad11a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x2206cf41e7db9393a3bcbb6ad35d344811523b46,3,curve,ethereum,dex,0x2206cf41e7db9393a3bcbb6ad35d344811523b46,0x2206cf41e7db9393a3bcbb6ad35d344811523b46,,0xb556bb40e40f4af34d9eea04d2ff7db2674939bb-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xc3134ccb0810418dcc2540c7df6e4995a9966d4e,3,curve,ethereum,dex,0xc3134ccb0810418dcc2540c7df6e4995a9966d4e,0xc3134ccb0810418dcc2540c7df6e4995a9966d4e,,0x3143c25447a589e7bb0dbec4ba8fcfeb9fc11150-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0043fcb34e7470130fde28198571dee092c70bd7,3,curve,ethereum,dex,0x0043fcb34e7470130fde28198571dee092c70bd7,0x0043fcb34e7470130fde28198571dee092c70bd7,,0xa713cc74ee148414bcab46ac2c41c93d84a56b0f-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x439bfae666826a7cb73663e366c12f03d0a13b49,3,curve,ethereum,dex,0x439bfae666826a7cb73663e366c12f03d0a13b49,0x439bfae666826a7cb73663e366c12f03d0a13b49,,0x09c7a3ac261a45be1a6b8d8502035f4491f644ae-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xbc984294cedabe05d7317cc55bcda241a7222615,3,curve,ethereum,dex,0xbc984294cedabe05d7317cc55bcda241a7222615,0xbc984294cedabe05d7317cc55bcda241a7222615,,0xa414b17cbaa24195547369d6affe7fe1f642714a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0457e0ed628143b6a6a39f6e3458153f96abb26a,3,curve,ethereum,dex,0x0457e0ed628143b6a6a39f6e3458153f96abb26a,0x0457e0ed628143b6a6a39f6e3458153f96abb26a,,0xc2d0deb48d30d196db9867f5c263396d46a3a48e-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x3c9aeeb08be0c10ca4135e981f2c73df8a28f8a0,3,curve,ethereum,dex,0x3c9aeeb08be0c10ca4135e981f2c73df8a28f8a0,0x3c9aeeb08be0c10ca4135e981f2c73df8a28f8a0,,0x01880e5a97d827a2e77b3f2ca436a0a42fe2dc19-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xdc0b9c549809bd4bde021bd35a99f612d472d827,3,curve,ethereum,dex,0xdc0b9c549809bd4bde021bd35a99f612d472d827,0xdc0b9c549809bd4bde021bd35a99f612d472d827,,0x496b33a6e22d2193360f462e326312260cbdef08-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c,3,curve,ethereum,dex,0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c,0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c,,0x2da36a502ed49cf2d550edac6f6257252764fe04-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x620e3c54d8c6efca7476d657c57da5eb144d3f81,3,curve,ethereum,dex,0x620e3c54d8c6efca7476d657c57da5eb144d3f81,0x620e3c54d8c6efca7476d657c57da5eb144d3f81,,0x738ea1263e70dbbae98a6093113cb441e65eda10-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x8b93c5727ff8c0e4cd16f8ae8dfe4dac8730c4be,3,curve,ethereum,dex,0x8b93c5727ff8c0e4cd16f8ae8dfe4dac8730c4be,0x8b93c5727ff8c0e4cd16f8ae8dfe4dac8730c4be,,0xa713cc74ee148414bcab46ac2c41c93d84a56b0f-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xd752b367b1d5998446daa6e9eb90d05d12d9f263,3,curve,ethereum,dex,0xd752b367b1d5998446daa6e9eb90d05d12d9f263,0xd752b367b1d5998446daa6e9eb90d05d12d9f263,,0xb0b806a39d838d6854dcf9927420830f7ee53259-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x5a6a4d54456819380173272a5e8e9b9904bdf41b,3,curve,ethereum,dex,0x5a6a4d54456819380173272a5e8e9b9904bdf41b,0x5a6a4d54456819380173272a5e8e9b9904bdf41b,,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x20955cb69ae1515962177d164dfc9522feef567e,3,curve,ethereum,dex,0x20955cb69ae1515962177d164dfc9522feef567e,0x20955cb69ae1515962177d164dfc9522feef567e,,0x0f644658510c95cb46955e55d7ba9dda9e9fbec6-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xeaf21e096793d92a1028bb6f2570846d79165b48,3,curve,ethereum,dex,0xeaf21e096793d92a1028bb6f2570846d79165b48,0xeaf21e096793d92a1028bb6f2570846d79165b48,,0xc8919a086f05a894d54d6ba945fa2ed24375d34f-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xf420cdabd89a40d98541df39014576ceab01cdc7,3,curve,ethereum,dex,0xf420cdabd89a40d98541df39014576ceab01cdc7,0xf420cdabd89a40d98541df39014576ceab01cdc7,,0x17fb5f39c55903de60e63543067031ce2b2659ee-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xc3018fc8b7ac3a01c1fadb3292b50e6fac417486,3,curve,ethereum,dex,0xc3018fc8b7ac3a01c1fadb3292b50e6fac417486,0xc3018fc8b7ac3a01c1fadb3292b50e6fac417486,,0x9bb1b080b37b6f3fcd38b86b9df04feef16e97b3-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x4df9e1a764fb8df1113ec02fc9dc75963395b508,3,curve,ethereum,dex,0x4df9e1a764fb8df1113ec02fc9dc75963395b508,0x4df9e1a764fb8df1113ec02fc9dc75963395b508,,0x677ddbd918637e5f2c79e164d402454de7da8619-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xeb20b6dda329685863c7193d8c3b13d3def9a02f,3,curve,ethereum,dex,0xeb20b6dda329685863c7193d8c3b13d3def9a02f,0xeb20b6dda329685863c7193d8c3b13d3def9a02f,,0x5197fbe1a86679ff1360e27862bf88b0c5119bd8-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x3279827b8233ab455ba6f6bcb9804ee601bf725b,3,curve,ethereum,dex,0x3279827b8233ab455ba6f6bcb9804ee601bf725b,0x3279827b8233ab455ba6f6bcb9804ee601bf725b,,0x01f7fd324b366380d2145dfa6c7a76fdb75f17b9-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0c46ac7dc6a06fa5de5a6e74c0726f96c0319900,3,curve,ethereum,dex,0x0c46ac7dc6a06fa5de5a6e74c0726f96c0319900,0x0c46ac7dc6a06fa5de5a6e74c0726f96c0319900,,0xa921392015eb37c5977c4fd77e14dd568c59d5f8-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x80bb24b127b96f8c6637acf3bacae4f5f860f08c,3,curve,ethereum,dex,0x80bb24b127b96f8c6637acf3bacae4f5f860f08c,0x80bb24b127b96f8c6637acf3bacae4f5f860f08c,,0xd0f3063fbd4ce76bbc942f15b80be8026ea8facf-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xfe97d8f55884186e50aedba306ad553911a26a24,3,curve,ethereum,dex,0xfe97d8f55884186e50aedba306ad553911a26a24,0xfe97d8f55884186e50aedba306ad553911a26a24,,0x4289c84aa79953c103fe0767c3aff26ab28cd723-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x5e94a7ee56a168b06c79e5fd972ae0c35cb36fea,3,curve,ethereum,dex,0x5e94a7ee56a168b06c79e5fd972ae0c35cb36fea,0x5e94a7ee56a168b06c79e5fd972ae0c35cb36fea,,0x203f6666028af5520d0364a1fcfe576be2747b5f-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x2a1e73bf81941630869c125194fbf8f5ec060ff0,3,curve,ethereum,dex,0x2a1e73bf81941630869c125194fbf8f5ec060ff0,0x2a1e73bf81941630869c125194fbf8f5ec060ff0,,0x07028f0eb368195e5bd7c621f25a08e2e4e63d54-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x67d9eae741944d4402eb0d1cb3bc3a168ec1764c,3,curve,ethereum,dex,0x67d9eae741944d4402eb0d1cb3bc3a168ec1764c,0x67d9eae741944d4402eb0d1cb3bc3a168ec1764c,,0x1bef2e5de862034fb0ed456df59d29ecadc9934c-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x8cadb80062d6ea09b6d480cb3f955cb7f915b2c7,3,curve,ethereum,dex,0x8cadb80062d6ea09b6d480cb3f955cb7f915b2c7,0x8cadb80062d6ea09b6d480cb3f955cb7f915b2c7,,0x465b0673bbceca807504feb129d67576c698c649-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x6e386f8e746af332d18f5c21f3369835c9c5db16,3,curve,ethereum,dex,0x6e386f8e746af332d18f5c21f3369835c9c5db16,0x6e386f8e746af332d18f5c21f3369835c9c5db16,,0x92fc8e6efdf389e2527d14393b15f543f9a03420-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x57eb6fbe61216d9f8c7c09ad1ee5a3023747244b,3,curve,ethereum,dex,0x57eb6fbe61216d9f8c7c09ad1ee5a3023747244b,0x57eb6fbe61216d9f8c7c09ad1ee5a3023747244b,,0x1bef2e5de862034fb0ed456df59d29ecadc9934c-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x87650d7bbfc3a9f10587d7778206671719d9910d,3,curve,ethereum,dex,0x87650d7bbfc3a9f10587d7778206671719d9910d,0x87650d7bbfc3a9f10587d7778206671719d9910d,,0x2a8e1e676ec238d8a992307b495b45b3feaa5e86-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x6ec80df362d7042c50d4469bcfbc174c9dd9109a,3,curve,ethereum,dex,0x6ec80df362d7042c50d4469bcfbc174c9dd9109a,0x6ec80df362d7042c50d4469bcfbc174c9dd9109a,,0x605d26fbd5be761089281d5cec2ce86eea667109-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393,18,Cream,ethereum,lending,0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393,0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,
0x8e595470ed749b85c6f7669de83eae304c2ec68f,18,Cream,ethereum,lending,0x8e595470ed749b85c6f7669de83eae304c2ec68f,0x8e595470ed749b85c6f7669de83eae304c2ec68f,,0x6b175474e89094c44da98b954eedeac495271d0f,,,
0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a,18,Cream,ethereum,lending,0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a,0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a,,0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x76eb2fe28b36b3ee97f3adae0c69606eedb2a37c,18,Cream,ethereum,lending,0x76eb2fe28b36b3ee97f3adae0c69606eedb2a37c,0x76eb2fe28b36b3ee97f3adae0c69606eedb2a37c,,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,
0xfa3472f7319477c9bfecdd66e4b948569e7621b9,18,Cream,ethereum,lending,0xfa3472f7319477c9bfecdd66e4b948569e7621b9,0xfa3472f7319477c9bfecdd66e4b948569e7621b9,,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,,,
0x7736ffb07104c0c400bb0cc9a7c228452a732992,18,Cream,ethereum,lending,0x7736ffb07104c0c400bb0cc9a7c228452a732992,0x7736ffb07104c0c400bb0cc9a7c228452a732992,,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,,,
0x12a9cc33a980daa74e00cc2d1a0e74c57a93d12c,18,Cream,ethereum,lending,0x12a9cc33a980daa74e00cc2d1a0e74c57a93d12c,0x12a9cc33a980daa74e00cc2d1a0e74c57a93d12c,,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,,,
0xa7c4054afd3dbbbf5bfe80f41862b89ea05c9806,18,Cream,ethereum,lending,0xa7c4054afd3dbbbf5bfe80f41862b89ea05c9806,0xa7c4054afd3dbbbf5bfe80f41862b89ea05c9806,,0x57ab1ec28d129707052df4df418d58a2d46d5f51,,,
0xe7bff2da8a2f619c2586fb83938fa56ce803aa16,18,Cream,ethereum,lending,0xe7bff2da8a2f619c2586fb83938fa56ce803aa16,0xe7bff2da8a2f619c2586fb83938fa56ce803aa16,,0x514910771af9ca656af840dff83e8264ecf986ca,,,
0x8fc8bfd80d6a9f17fb98a373023d72531792b431,18,Cream,ethereum,lending,0x8fc8bfd80d6a9f17fb98a373023d72531792b431,0x8fc8bfd80d6a9f17fb98a373023d72531792b431,,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,,
0xfeeb92386a055e2ef7c2b598c872a4047a7db59f,18,Cream,ethereum,lending,0xfeeb92386a055e2ef7c2b598c872a4047a7db59f,0xfeeb92386a055e2ef7c2b598c872a4047a7db59f,,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,,
0x226f3738238932ba0db2319a8117d9555446102f,18,Cream,ethereum,lending,0x226f3738238932ba0db2319a8117d9555446102f,0x226f3738238932ba0db2319a8117d9555446102f,,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,,,
0x160caed03795365f3a589f10c379ffa7d75d4e76,148,Ellipsis,bsc,dex,0x160caed03795365f3a589f10c379ffa7d75d4e76,0x160caed03795365f3a589f10c379ffa7d75d4e76,,0xe9e7cea3dedca5984780bafc599bd69add087d56-0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d-0x55d398326f99059ff775485246999027b3197955,,3EPS,
0x2477fb288c5b4118315714ad3c7fd7cc69b00bf9,148,Ellipsis,bsc,dex,0x2477fb288c5b4118315714ad3c7fd7cc69b00bf9,0x2477fb288c5b4118315714ad3c7fd7cc69b00bf9,,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c-0xfce146bf3146100cfe5db4129cf6c82b0ef4ad8c,,btcEPS,
0x556ea0b4c06d043806859c9490072faadc104b63,148,Ellipsis,bsc,dex,0x556ea0b4c06d043806859c9490072faadc104b63,0x556ea0b4c06d043806859c9490072faadc104b63,,0x049d68029688eabf473097a2fc38ef61633a3c7a-0xe9e7cea3dedca5984780bafc599bd69add087d56-0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d-0x55d398326f99059ff775485246999027b3197955,,fUSDT,
0xc6a752948627becab5474a10821df73ff4771a49,148,Ellipsis,bsc,dex,0xc6a752948627becab5474a10821df73ff4771a49,0xc6a752948627becab5474a10821df73ff4771a49,,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3-0xe9e7cea3dedca5984780bafc599bd69add087d56-0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d-0x55d398326f99059ff775485246999027b3197955,,DAI,
0x8d7408c2b3154f9f97fc6dd24cd36143908d1e52,148,Ellipsis,bsc,dex,0x8d7408c2b3154f9f97fc6dd24cd36143908d1e52,0x8d7408c2b3154f9f97fc6dd24cd36143908d1e52,,0x14016e85a25aeb13065688cafb43044c2ef86784-0xe9e7cea3dedca5984780bafc599bd69add087d56-0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d-0x55d398326f99059ff775485246999027b3197955,,TUSD,
0x60e4ed61c6f17972559e86f2125bf8a30f249088,148,Ellipsis,bsc,dex,0x60e4ed61c6f17972559e86f2125bf8a30f249088,0x60e4ed61c6f17972559e86f2125bf8a30f249088,,0xed28a457a5a76596ac48d87c0f577020f6ea1c4c-0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c-0xfce146bf3146100cfe5db4129cf6c82b0ef4ad8c,,pBTC,
0xf707df3e4c70e40c2f26c660338dd0c81ad280f1,148,Ellipsis,bsc,dex,0xf707df3e4c70e40c2f26c660338dd0c81ad280f1,0xf707df3e4c70e40c2f26c660338dd0c81ad280f1,,0x54261774905f3e6e9718f2abb10ed6555cae308a-0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c-0xfce146bf3146100cfe5db4129cf6c82b0ef4ad8c,,anyBTC,
0x2f8e25c21a17bd9d0c337e1b409e73bc959b41be,148,Ellipsis,bsc,dex,0x2f8e25c21a17bd9d0c337e1b409e73bc959b41be,0x2f8e25c21a17bd9d0c337e1b409e73bc959b41be,,0x03ab98f5dc94996f8c33e15cd4468794d12d41f9-0xe9e7cea3dedca5984780bafc599bd69add087d56-0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d-0x55d398326f99059ff775485246999027b3197955,,USDN,
0x780de1a0e4613da6b65cef7f5fb63d14cbdcfb72,148,Ellipsis,bsc,dex,0x780de1a0e4613da6b65cef7f5fb63d14cbdcfb72,0x780de1a0e4613da6b65cef7f5fb63d14cbdcfb72,,0x23396cf899ca06c4472205fc903bdb4de249d6fc-0xe9e7cea3dedca5984780bafc599bd69add087d56-0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d-0x55d398326f99059ff775485246999027b3197955,,UST,
0xf9045866e7b372def1eff3712ce55fac1a98daf0,148,Ellipsis,bsc,dex,0xf9045866e7b372def1eff3712ce55fac1a98daf0,0xf9045866e7b372def1eff3712ce55fac1a98daf0,,0xa7f552078dcc247c2684336020c03648500c6d9f-0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,,EPS/BNB,
